Subject	Sex	Group	Age	Date	Day	Session	Condition	trial_number	Side	Distractor_left	Distractor_right	Platform	chosen_level	chose_side	correct	Comment	Level mistakes	Switches	Chosen_distractor	switching_mistakes
Kisa	m	young chimps	25	27-Nov-18		1	Training01	4	r			1		r	1					
Kisa	m	young chimps	25	27-Nov-18		1	Training01	5	l			1		l	1					
Kisa	m	young chimps	25	27-Nov-18		1	Training01	6	r			1		l	0					
Kisa	m	young chimps	25	27-Nov-18		1	Training01	7	l			2		r	0					
Kisa	m	young chimps	25	27-Nov-18		1	Training01	8	r			2		r	1					
Kisa	m	young chimps	25	27-Nov-18		1	Training01	9	l			2		r	1					
Kisa	m	young chimps	25	27-Nov-18		1	Training01	10	r			2		r	0					
Kisa	m	young chimps	25	27-Nov-18		1	Training01	11	l			2		r	1					
Kisa	m	young chimps	25	27-Nov-18		1	Training01	12	r			2		l	1					
Kisa	m	young chimps	25	27-Nov-18		1	Training01	13	l			2		l	0					
Joy	f	young chimps	14	27-Nov-18		2	Training02	1	r	box	grey	1	upper	r	0					
Joy	f	young chimps	14	27-Nov-18		2	Training02	2	l	box	grey	1	lower	l	1					
Joy	f	young chimps	14	27-Nov-18		2	Training02	3	r	grey	box	1	lower	r	1					
Joy	f	young chimps	14	27-Nov-18		2	Training02	4	l	grey	box	1	lower	l	1					
Joy	f	young chimps	14	27-Nov-18		2	Training02	5	r	box	grey	2	upper	r	1					
Joy	f	young chimps	14	27-Nov-18		2	Training02	6	l	box	grey	2	upper	l	1					
Joy	f	young chimps	14	27-Nov-18		2	Training02	7	r	grey	box	2	upper	r	1					
Dufatanya	f	young chimps	27	27-Nov-18		2	Training02	1	r	box	grey	1	upper	l	0					
Dufatanya	f	young chimps	27	27-Nov-18		2	Training02	2	l	box	grey	1	lower	l	1					
Dufatanya	f	young chimps	27	27-Nov-18		2	Training02	3	r	grey	box	1	lower	l	0					
Dufatanya	f	young chimps	27	27-Nov-18		2	Training02	4	l	grey	box	1	lower	r	0					
Dufatanya	f	young chimps	27	27-Nov-18		2	Training02	5	r	box	grey	1	lower	r	1					
Dufatanya	f	young chimps	27	27-Nov-18		2	Training02	6	l	box	grey	1	lower	l	1					
Dufatanya	f	young chimps	27	27-Nov-18		2	Training02	7	r	grey	box	1	upper	l	0					
Dufatanya	f	young chimps	27	27-Nov-18		2	Training02	8	l	grey	box	1	lower	l	1					
Dufatanya	f	young chimps	27	27-Nov-18		2	Training02	9	r	box	grey	1	lower	r	1					
Dufatanya	f	young chimps	27	27-Nov-18		2	Training02	10	l	grey	box	1	lower	r	0					
Dufatanya	f	young chimps	27	27-Nov-18		2	Training02	11	r	grey	box	1	upper	r	0					
Dufatanya	f	young chimps	27	27-Nov-18		2	Training02	12	l	box	grey	1	lower	l	1					
Dufatanya	f	young chimps	27	27-Nov-18		2	Training02	13	r	grey	box	1	lower	l	0					
Dufatanya	f	young chimps	27	27-Nov-18		2	Training02	14	l	grey	box	1	lower	r	0					
Dufatanya	f	young chimps	27	27-Nov-18		2	Training02	15	r	box	grey	1	lower	r	1					
Dufatanya	f	young chimps	27	27-Nov-18		2	Training02	16	l	box	grey	1	lower	l	1					
Dufatanya	f	young chimps	27	27-Nov-18		2	Training02	17	r	grey	box	1	lower	r	1					
Dufatanya	f	young chimps	27	27-Nov-18		2	Training02	18	l	grey	box	2	lower	l	0					
Dufatanya	f	young chimps	27	27-Nov-18		2	Training02	19	l	box	grey	2	upper	l	1					
Dufatanya	f	young chimps	27	27-Nov-18		2	Training02	20	r	box	grey	2	upper	l	0					
Dufatanya	f	young chimps	27	27-Nov-18		2	Training02	21	l	box	grey	2	lower	l	0					
Dufatanya	f	young chimps	27	27-Nov-18		2	Training02	22	r	box	grey	2	upper	l	0					
Dufatanya	f	young chimps	27	27-Nov-18		2	Training02	23	l	grey	box	2	upper	l	1					
Dufatanya	f	young chimps	27	27-Nov-18		2	Training02	24	r	grey	box	2	upper	r	1					
Dufatanya	f	young chimps	27	27-Nov-18		2	Training02	25	r	box	grey	2	upper	r	1					
Dufatanya	f	young chimps	27	27-Nov-18		2	Training02	26	l	box	grey	1	lower	l	1					
Dufatanya	f	young chimps	27	27-Nov-18		2	Training02	27	r	grey	box	1	lower	r	1					
Dufatanya	f	young chimps	27	27-Nov-18		2	Training02	28	l	grey	box	1	lower	l	1					
Dufatanya	f	young chimps	27	28-Nov-18		3	Test	1	l	D1	D2	1	lower	l	1					
Dufatanya	f	young chimps	27	28-Nov-18		3	Test	2	r	D2	D1	1	upper	l	0		1		D2	0
Dufatanya	f	young chimps	27	28-Nov-18		3	Test	3	l	D1	D2	1	lower	l	1					
Dufatanya	f	young chimps	27	28-Nov-18		3	Test	4	l	D2	D1	1	lower	l	1					
Dufatanya	f	young chimps	27	28-Nov-18		3	Test	5	r	D1	D2	1	lower	l	0					
Dufatanya	f	young chimps	27	28-Nov-18		3	Test	6	l	D2	D1	1	lower	l	1					
Dufatanya	f	young chimps	27	28-Nov-18		3	Test	7	r	D2	D1	1	lower	r	1					
Dufatanya	f	young chimps	27	28-Nov-18		3	Test	8	l	D1	D2	1	lower	l	1					
Dufatanya	f	young chimps	27	28-Nov-18		3	Test	9	l	D2	D1	2	lower	l	0		1	1	D2	1
Dufatanya	f	young chimps	27	28-Nov-18		3	Test	10	r	D1	D2	2	lower	r	0		1		D2	1
Dufatanya	f	young chimps	27	28-Nov-18		3	Test	11	r	D2	D1	2	lower	l	0		1		D2	1
Dufatanya	f	young chimps	27	28-Nov-18		3	Test	12	l	D1	D2	2	upper	l	1					
Dufatanya	f	young chimps	27	28-Nov-18		3	Test	13	r	D1	D2	2	upper	l	0					
Dufatanya	f	young chimps	27	28-Nov-18		3	Test	14	l	D2	D1	2	lower	l	0		1		D2	1
Dufatanya	f	young chimps	27	28-Nov-18		3	Test	15	r	D2	D1	2	lower	l	0		1		D2	1
Dufatanya	f	young chimps	27	28-Nov-18		3	Test	16	l	D1	D2	2	upper	l	1					
Dufatanya	f	young chimps	27	28-Nov-18		3	Test	17	r	D1	D2	2	upper	r	1					
Dufatanya	f	young chimps	27	28-Nov-18		3	Test	18	l	D2	D1	2	upper	l	1					
Dufatanya	f	young chimps	27	28-Nov-18		3	Test	19	r	D2	D1	1	lower	r	1			1		
Dufatanya	f	young chimps	27	28-Nov-18		3	Test	20	l	D1	D2	1	upper	l	0		1		D1	1
Dufatanya	f	young chimps	27	28-Nov-18		3	Test	21	l	D2	D1	1	lower	l	1					
Dufatanya	f	young chimps	27	28-Nov-18		3	Test	22	r	D1	D2	1	lower	l	0					
Dufatanya	f	young chimps	27	28-Nov-18		3	Test	23	r	D2	D1	1	lower	r	1					
Dufatanya	f	young chimps	27	28-Nov-18		3	Test	24	l	D1	D2	1	lower	l	1					
Dufatanya	f	young chimps	27	28-Nov-18		3	Test	25	l	D1	D2	1	lower	l	1					
Dufatanya	f	young chimps	27	28-Nov-18		3	Test	26	r	D2	D1	2	lower	l	0		1	1	D2	1
Dufatanya	f	young chimps	27	28-Nov-18		3	Test	27	r	D1	D2	2	upper	r	1					
Dufatanya	f	young chimps	27	28-Nov-18		3	Test	28	l	D2	D1	2	upper	l	1					
Dufatanya	f	young chimps	27	28-Nov-18		3	Test	29	r	D1	D2	2	lower	l	0		1		D1	0
Dufatanya	f	young chimps	27	28-Nov-18		3	Test	30	l	D2	D1	2	upper	l	1					
Dufatanya	f	young chimps	27	28-Nov-18		3	Test	31	r	D2	D1	2	lower	l	0		1		D2	1
Dufatanya	f	young chimps	27	28-Nov-18		3	Test	32	l	D1	D2	2	upper	l	1					
Dufatanya	f	young chimps	27	28-Nov-18		3	Test	33	l	D2	D1	2	upper	l	1					
Dufatanya	f	young chimps	27	28-Nov-18		3	Test	34	r	D1	D2	2	upper	r	1					
Dufatanya	f	young chimps	27	28-Nov-18		3	Test	35	r	D2	D1	1	lower	r	1			1		
Dufatanya	f	young chimps	27	28-Nov-18		3	Test	36	l	D1	D2	1	lower	l	1					
Bahati	f	young chimps	25	28-Nov-18		3	Test	1	l	D1	D2	1	lower	l	1					
Bahati	f	young chimps	25	28-Nov-18		3	Test	2	r	D2	D1	1	lower	l	0					
Bahati	f	young chimps	25	28-Nov-18		3	Test	3	l	D1	D2	1	lower	r	1					
Bahati	f	young chimps	25	28-Nov-18		3	Test	4	l	D2	D1	1	upper	r	0		1		D1	1
Bahati	f	young chimps	25	28-Nov-18		3	Test	5	r	D1	D2	1	lower	r	1					
Bahati	f	young chimps	25	28-Nov-18		3	Test	6	l	D2	D1	1	lower	l	1					
Bahati	f	young chimps	25	28-Nov-18		3	Test	7	r	D2	D1	1	lower	r	1					
Bahati	f	young chimps	25	28-Nov-18		3	Test	8	l	D1	D2	2	lower	r	0		1	1	D2	1
Bahati	f	young chimps	25	28-Nov-18		3	Test	9	l	D2	D1	2	lower	r	0		1		D1	0
Bahati	f	young chimps	25	28-Nov-18		3	Test	10	r	D1	D2	2	lower	r	0		1		D2	1
Bahati	f	young chimps	25	28-Nov-18		3	Test	11	r	D2	D1	2	lower	l	0		1		D2	1
Bahati	f	young chimps	25	28-Nov-18		3	Test	12	l	D1	D2	2	lower	l	0		1		D1	0
Bahati	f	young chimps	25	28-Nov-18		3	Test	13	r	D1	D2	2	lower	r	0		1		D2	1
Bahati	f	young chimps	25	28-Nov-18		3	Test	14	l	D2	D1	2	lower	l	0		1		D2	1
Bahati	f	young chimps	25	28-Nov-18		3	Test	15	r	D2	D1	2	upper	r	1					
Bahati	f	young chimps	25	28-Nov-18		3	Test	16	l	D1	D2	2	upper	r	0					
Bahati	f	young chimps	25	28-Nov-18		3	Test	17	r	D1	D2	2	lower	r	0		1		D2	1
Bahati	f	young chimps	25	28-Nov-18		3	Test	18	l	D2	D1	2	upper	l	1					
Bahati	f	young chimps	25	28-Nov-18		3	Test	19	r	D2	D1	2	upper	r	1					
Bahati	f	young chimps	25	28-Nov-18		3	Test	20	l	D1	D2	2	upper	l	1					
Bahati	f	young chimps	25	28-Nov-18		3	Test	21	l	D2	D1	1	upper	r	0		1	1	D1	1
Bahati	f	young chimps	25	28-Nov-18		3	Test	22	r	D1	D2	1	lower	r	1					
Bahati	f	young chimps	25	28-Nov-18		3	Test	23	r	D2	D1	1	lower	r	1					
Bahati	f	young chimps	25	28-Nov-18		3	Test	24	l	D1	D2	1	lower	l	1					
Bahati	f	young chimps	25	28-Nov-18		3	Test	25	l	D1	D2	2	lower	r	0		1	1	D2	1
Bahati	f	young chimps	25	28-Nov-18		3	Test	26	r	D2	D1	2	lower	l	0		1		D2	1
Bahati	f	young chimps	25	28-Nov-18		3	Test	27	r	D1	D2	2	upper	r	1					
Bahati	f	young chimps	25	28-Nov-18		3	Test	28	l	D2	D1	2	upper	l	1					
Bahati	f	young chimps	25	28-Nov-18		3	Test	29	r	D1	D2	2	lower	r	0		1		D2	1
Bahati	f	young chimps	25	28-Nov-18		3	Test	30	l	D2	D1	2	upper	l	1					
Bahati	f	young chimps	25	28-Nov-18		3	Test	31	r	D2	D1	2	upper	l	0					
Bahati	f	young chimps	25	28-Nov-18		3	Test	32	l	D1	D2	2	upper	l	1					
Bahati	f	young chimps	25	28-Nov-18		3	Test	33	l	D2	D1	2	upper	l	1					
Bahati	f	young chimps	25	28-Nov-18		3	Test	34	r	D1	D2	2	upper	r	1					
Bahati	f	young chimps	25	28-Nov-18		3	Test	35	r	D2	D1	1	upper	r	0		1	1	D1	1
Bahati	f	young chimps	25	28-Nov-18		3	Test	36	l	D1	D2	1	upper	r	0		1		D2	0
Joy	f	young chimps	14	28-Nov-18		3	Test	1	l	D1	D2	1	upper	l	0		1		D1	1
Joy	f	young chimps	14	28-Nov-18		3	Test	2	r	D2	D1	1	lower	r	1					
Joy	f	young chimps	14	28-Nov-18		3	Test	3	l	D1	D2	1	lower	r	1					
Joy	f	young chimps	14	28-Nov-18		3	Test	4	l	D2	D1	1	lower	r	0					
Joy	f	young chimps	14	28-Nov-18		3	Test	5	r	D1	D2	1	lower	r	1					
Joy	f	young chimps	14	28-Nov-18		3	Test	6	l	D2	D1	1	lower	l	1					
Joy	f	young chimps	14	28-Nov-18		3	Test	7	r	D2	D1	1	lower	r	1					
Joy	f	young chimps	14	28-Nov-18		3	Test	8	l	D1	D2	2	lower	r	0		1	1	D2	1
Joy	f	young chimps	14	28-Nov-18		3	Test	9	l	D2	D1	2	upper	l	1					
Joy	f	young chimps	14	28-Nov-18		3	Test	10	r	D1	D2	2	upper	r	1					
Joy	f	young chimps	14	28-Nov-18		3	Test	11	r	D2	D1	2	upper	r	1					
Joy	f	young chimps	14	28-Nov-18		3	Test	12	l	D1	D2	1	lower	r	0			1		
Joy	f	young chimps	14	28-Nov-18		3	Test	13	r	D1	D2	1	upper	r	0		1		D2	0
Joy	f	young chimps	14	28-Nov-18		3	Test	14	l	D2	D1	1	lower	l	1					
Joy	f	young chimps	14	28-Nov-18		3	Test	15	r	D2	D1	1	lower	r	1					
Joy	f	young chimps	14	28-Nov-18		3	Test	16	l	D1	D2	1	upper	l	0		1		D1	1
Joy	f	young chimps	14	28-Nov-18		3	Test	17	r	D1	D2	1	lower	r	1					
Joy	f	young chimps	14	28-Nov-18		3	Test	18	l	D2	D1	1	upper	r	0		1		D1	1
Joy	f	young chimps	14	28-Nov-18		3	Test	19	r	D2	D1	1	lower	r	1					
Joy	f	young chimps	14	28-Nov-18		3	Test	20	l	D1	D2	1	lower	l	1					
Joy	f	young chimps	14	28-Nov-18		3	Test	21	l	D2	D1	1	lower	l	1					
Joy	f	young chimps	14	28-Nov-18		3	Test	22	r	D1	D2	2	upper	r	1			1		
Joy	f	young chimps	14	28-Nov-18		3	Test	23	r	D2	D1	2	upper	r	1					
Joy	f	young chimps	14	28-Nov-18		3	Test	24	l	D1	D2	2	upper	r	0					
Joy	f	young chimps	14	28-Nov-18		3	Test	25	l	D1	D2	2	upper	l	1					
Joy	f	young chimps	14	28-Nov-18		3	Test	26	r	D2	D1	2	upper	r	1					
Joy	f	young chimps	14	28-Nov-18		3	Test	27	r	D1	D2	2	upper	r	1					
Joy	f	young chimps	14	28-Nov-18		3	Test	28	l	D2	D1	1	lower	l	1			1		
Joy	f	young chimps	14	28-Nov-18		3	Test	29	r	D1	D2	1	upper	r	0		1		D2	0
Joy	f	young chimps	14	28-Nov-18		3	Test	30	l	D2	D1	1	lower	l	1					
Joy	f	young chimps	14	28-Nov-18		3	Test	31	r	D2	D1	1	lower	r	1					
Joy	f	young chimps	14	28-Nov-18		3	Test	32	l	D1	D2	1	lower	l	1					
Joy	f	young chimps	14	28-Nov-18		3	Test	33	l	D2	D1	2	upper	l	1			1		
Joy	f	young chimps	14	28-Nov-18		3	Test	34	r	D1	D2	2	upper	r	1					
Joy	f	young chimps	14	28-Nov-18		3	Test	35	r	D2	D1	2	upper	r	1					
Joy	f	young chimps	14	28-Nov-18		3	Test	36	l	D1	D2	1	upper	l	0		1	1	D1	1
Kisa	m	young chimps	25	29-Nov-18		2	Training02	1	r	box	grey	1	lower	l	0					
Kisa	m	young chimps	25	29-Nov-18		2	Training02	2	l	box	grey	1	lower	r	0					
Kisa	m	young chimps	25	29-Nov-18		2	Training02	3	r	grey	box	1	lower	r	1					
Kisa	m	young chimps	25	29-Nov-18		2	Training02	4	l	grey	box	1	lower	r	0					
Kisa	m	young chimps	25	29-Nov-18		2	Training02	5	r	box	grey	1	lower	r	1					
Kisa	m	young chimps	25	29-Nov-18		2	Training02	6	l	box	grey	1	lower	r	0					
Kisa	m	young chimps	25	29-Nov-18		2	Training02	7	r	grey	box	1	lower	r	1					
Kisa	m	young chimps	25	29-Nov-18		2	Training02	8	l	grey	box	1	lower	r	0					
Kisa	m	young chimps	25	29-Nov-18		2	Training02	9	r	box	grey	1	lower	r	1					
Kisa	m	young chimps	25	29-Nov-18		2	Training02	10	l	grey	box	1	lower	r	0					
Kisa	m	young chimps	25	29-Nov-18		2	Training02	11	r	grey	box	1	upper	r	0					
Kisa	m	young chimps	25	29-Nov-18		2	Training02	12	l	box	grey	1	lower	r	0					
Kisa	m	young chimps	25	29-Nov-18		2	Training02	13	r	grey	box	1	lower	r	1					
Kisa	m	young chimps	25	29-Nov-18		2	Training02	14	l	grey	box	1	lower	l	1					
Kisa	m	young chimps	25	29-Nov-18		2	Training02	15	r	box	grey	1	lower	l	0					
Kisa	m	young chimps	25	29-Nov-18		2	Training02	16	l	box	grey	1	lower	l	0					
Kisa	m	young chimps	25	29-Nov-18		2	Training02	17	r	grey	box	1	lower	r	1					
Kisa	m	young chimps	25	29-Nov-18		2	Training02	18	l	grey	box	1	lower	l	1					
Kisa	m	young chimps	25	29-Nov-18		2	Training02	19	l	box	grey	1	lower	r	0					
Kisa	m	young chimps	25	29-Nov-18		2	Training02	20	r	box	grey	1	lower	r	1					
Kisa	m	young chimps	25	29-Nov-18		2	Training02	21	l	box	grey	1	lower	r	0					
Kisa	m	young chimps	25	29-Nov-18		2	Training02	22	r	box	grey	1	lower	r	1					
Kisa	m	young chimps	25	29-Nov-18		2	Training02	23	l	grey	box	1	lower	l	1					
Kisa	m	young chimps	25	29-Nov-18		2	Training02	24	r	grey	box	1	lower	r	1					
Kisa	m	young chimps	25	29-Nov-18		2	Training02	25	r	box	grey	2	lower	r	0					
Kisa	m	young chimps	25	29-Nov-18		2	Training02	26	l	box	grey	2	upper	r	0					
Kisa	m	young chimps	25	29-Nov-18		2	Training02	27	r	grey	box	2	upper	r	1					
Kisa	m	young chimps	25	29-Nov-18		2	Training02	28	l	grey	box	2	upper	l	1					
Kisa	m	young chimps	25	29-Nov-18		2	Training02	5	r	box	grey	2	upper	r	1					
Kisa	m	young chimps	25	29-Nov-18		2	Training02	6	l	box	grey	1	lower	r	0					
Kisa	m	young chimps	25	29-Nov-18		2	Training02	7	r	grey	box	1	lower	r	1					
Kisa	m	young chimps	25	29-Nov-18		2	Training02	8	l	grey	box	1	lower	l	1					
Kisa	m	young chimps	25	29-Nov-18		2	Training02	9	r	box	grey	1	lower	r	1					
Niyonkuru	m	young chimps	27	29-Nov-18		2	Training02	1	r	box	grey	1	lower	r	1					
Niyonkuru	m	young chimps	27	29-Nov-18		2	Training02	2	l	box	grey	1	lower	l	1					
Niyonkuru	m	young chimps	27	29-Nov-18		2	Training02	3	r	grey	box	1	lower	r	1					
Niyonkuru	m	young chimps	27	29-Nov-18		2	Training02	4	l	grey	box	2	lower	l	0					
Niyonkuru	m	young chimps	27	29-Nov-18		2	Training02	5	r	box	grey	2	lower	r	0					
Niyonkuru	m	young chimps	27	29-Nov-18		2	Training02	6	l	box	grey	2	upper	l	1					
Niyonkuru	m	young chimps	27	29-Nov-18		2	Training02	7	r	grey	box	2	lower	l	0					
Niyonkuru	m	young chimps	27	29-Nov-18		2	Training02	8	l	grey	box	2	upper	l	1					
Niyonkuru	m	young chimps	27	29-Nov-18		2	Training02	9	r	box	grey	2	upper	r	1					
Niyonkuru	m	young chimps	27	29-Nov-18		2	Training02	10	l	grey	box	2	upper	r	0					
Niyonkuru	m	young chimps	27	29-Nov-18		2	Training02	11	r	grey	box	2	upper	r	1					
Niyonkuru	m	young chimps	27	29-Nov-18		2	Training02	12	l	box	grey	2	upper	l	1					
Niyonkuru	m	young chimps	27	29-Nov-18		2	Training02	13	r	grey	box	2	upper	r	1					
Niyonkuru	m	young chimps	27	29-Nov-18		2	Training02	14	l	grey	box	1	lower	l	1					
Niyonkuru	m	young chimps	27	29-Nov-18		2	Training02	15	r	box	grey	1	lower	r	1					
Niyonkuru	m	young chimps	27	29-Nov-18		2	Training02	16	l	box	grey	1	lower	r	0					
Niyonkuru	m	young chimps	27	29-Nov-18		2	Training02	17	r	grey	box	1	lower	r	1					
Akela	f	young chimps	30	30-Nov-18		2	Training02	1	r	box	grey	1	lower	r	1					
Akela	f	young chimps	30	30-Nov-18		2	Training02	2	l	box	grey	1	lower	r	0					
Akela	f	young chimps	30	30-Nov-18		2	Training02	3	r	grey	box	1	lower	r	1					
Akela	f	young chimps	30	30-Nov-18		2	Training02	4	l	grey	box	1	lower	r	1					
Akela	f	young chimps	30	30-Nov-18		2	Training02	5	r	box	grey	1	lower	l	1					
Akela	f	young chimps	30	30-Nov-18		2	Training02	6	l	box	grey	2	lower	r	0					
Akela	f	young chimps	30	30-Nov-18		2	Training02	7	r	grey	box	2	upper	l	1					
Akela	f	young chimps	30	30-Nov-18		2	Training02	8	l	grey	box	2	upper	r	0					
Akela	f	young chimps	30	30-Nov-18		2	Training02	9	r	box	grey	2	upper	r	1					
Akela	f	young chimps	30	30-Nov-18		2	Training02	10	l	grey	box	2	upper	r	0					
Akela	f	young chimps	30	30-Nov-18		2	Training02	11	r	grey	box	2	upper	r	1					
Akela	f	young chimps	30	30-Nov-18		2	Training02	12	l	box	grey	2	upper	r	1					
Akela	f	young chimps	30	30-Nov-18		2	Training02	13	r	grey	box	2	upper	l	1					
Akela	f	young chimps	30	30-Nov-18		2	Training02	14	l	grey	box	1	lower	r	1					
Akela	f	young chimps	30	30-Nov-18		2	Training02	15	r	box	grey	1	lower	r	1					
Akela	f	young chimps	30	30-Nov-18		2	Training02	16	l	box	grey	1	lower	l	1					
Akela	f	young chimps	30	29-Nov-18		2	Training01	1	r			1		l	0					
Akela	f	young chimps	30	29-Nov-18		2	Training01	2	l			1		r	0					
Akela	f	young chimps	30	29-Nov-18		2	Training01	3	r			1		r	1					
Akela	f	young chimps	30	29-Nov-18		2	Training01	4	l			1		r	1					
Akela	f	young chimps	30	29-Nov-18		2	Training01	5	r			1		r	1					
Akela	f	young chimps	30	29-Nov-18		2	Training01	6	l			1		r	0					
Akela	f	young chimps	30	29-Nov-18		2	Training01	7	l			1		l	1					
Akela	f	young chimps	30	29-Nov-18		2	Training01	8	r			1		r	1					
Akela	f	young chimps	30	29-Nov-18		2	Training01	9	l			1		l	1					
Akela	f	young chimps	30	29-Nov-18		2	Training01	10	r			2		r	1					
Akela	f	young chimps	30	29-Nov-18		2	Training01	11	l			2		r	0					
Akela	f	young chimps	30	29-Nov-18		2	Training01	12	r			2		r	1					
Akela	f	young chimps	30	29-Nov-18		2	Training01	13	l			2		r	1					
Akela	f	young chimps	30	29-Nov-18		2	Training01	14	r			2		l	1					
Akela	f	young chimps	30	29-Nov-18		2	Training01	15	l			2		r	1					
Niyonkuru	m	young chimps	27	30-Nov-18		3	Test	1	l	D1	D2	2	lower	r	0		1		D2	1
Niyonkuru	m	young chimps	27	30-Nov-18		3	Test	2	r	D2	D1	2	upper	r	1					
Niyonkuru	m	young chimps	27	30-Nov-18		3	Test	3	l	D1	D2	2	lower	r	0		1		D2	1
Niyonkuru	m	young chimps	27	30-Nov-18		3	Test	4	l	D2	D1	2	upper	r	0					
Niyonkuru	m	young chimps	27	30-Nov-18		3	Test	5	r	D1	D2	2	lower	r	0		1		D2	1
Niyonkuru	m	young chimps	27	30-Nov-18		3	Test	6	l	D2	D1	2	upper	l	1					
Niyonkuru	m	young chimps	27	30-Nov-18		3	Test	7	r	D2	D1	2	upper	r	1					
Niyonkuru	m	young chimps	27	30-Nov-18		3	Test	8	l	D1	D2	2	upper	l	1					
Niyonkuru	m	young chimps	27	30-Nov-18		3	Test	9	l	D2	D1	1	upper	r	0		1	1	D1	1
Niyonkuru	m	young chimps	27	30-Nov-18		3	Test	10	r	D1	D2	1	lower	r	1					
Niyonkuru	m	young chimps	27	30-Nov-18		3	Test	11	r	D2	D1	1	lower	r	1					
Niyonkuru	m	young chimps	27	30-Nov-18		3	Test	12	l	D1	D2	1	lower	l	1					
Niyonkuru	m	young chimps	27	30-Nov-18		3	Test	13	r	D1	D2	2	lower	r	0		1	1	D2	1
Niyonkuru	m	young chimps	27	30-Nov-18		3	Test	14	l	D2	D1	2	upper	l	1					
Niyonkuru	m	young chimps	27	30-Nov-18		3	Test	15	r	D2	D1	2	upper	r	1					
Niyonkuru	m	young chimps	27	30-Nov-18		3	Test	16	l	D1	D2	2	upper	r	0					
Niyonkuru	m	young chimps	27	30-Nov-18		3	Test	17	r	D1	D2	2	lower	r	0		1		D2	1
Niyonkuru	m	young chimps	27	30-Nov-18		3	Test	18	l	D2	D1	2	upper	l	1					
Niyonkuru	m	young chimps	27	30-Nov-18		3	Test	19	r	D2	D1	2	upper	r	1					
Niyonkuru	m	young chimps	27	30-Nov-18		3	Test	20	l	D1	D2	2	upper	l	1					
Niyonkuru	m	young chimps	27	30-Nov-18		3	Test	21	l	D2	D1	1	upper	r	0		1	1	D1	1
Niyonkuru	m	young chimps	27	30-Nov-18		3	Test	22	r	D1	D2	1	lower	r	1					
Niyonkuru	m	young chimps	27	30-Nov-18		3	Test	23	r	D2	D1	1	lower	r	1					
Niyonkuru	m	young chimps	27	30-Nov-18		3	Test	24	l	D1	D2	1	lower	l	1					
Niyonkuru	m	young chimps	27	30-Nov-18		3	Test	25	l	D1	D2	2	upper	l	1			1		
Niyonkuru	m	young chimps	27	30-Nov-18		3	Test	26	r	D2	D1	2	upper	r	1					
Niyonkuru	m	young chimps	27	30-Nov-18		3	Test	27	r	D1	D2	2	upper	r	1					
Niyonkuru	m	young chimps	27	30-Nov-18		3	Test	28	l	D2	D1	1	lower	l	1			1		
Niyonkuru	m	young chimps	27	30-Nov-18		3	Test	29	r	D1	D2	1	lower	r	1					
Niyonkuru	m	young chimps	27	30-Nov-18		3	Test	30	l	D2	D1	1	lower	l	1					
Niyonkuru	m	young chimps	27	30-Nov-18		3	Test	31	r	D2	D1	2	upper	r	1			1		
Niyonkuru	m	young chimps	27	30-Nov-18		3	Test	32	l	D1	D2	2	lower	r	0		1		D2	1
Niyonkuru	m	young chimps	27	30-Nov-18		3	Test	33	l	D2	D1	2	upper	l	1					
Niyonkuru	m	young chimps	27	30-Nov-18		3	Test	34	r	D1	D2	2	upper	r	1					
Niyonkuru	m	young chimps	27	30-Nov-18		3	Test	35	r	D2	D1	2	upper	r	1					
Niyonkuru	m	young chimps	27	30-Nov-18		3	Test	36	l	D1	D2	1	lower	r	0			1		
Kisa	m	young chimps	27	30-Nov-18		3	Test	1	l	D1	D2	2	lower	r	0		1		D2	1
Kisa	m	young chimps	27	30-Nov-18		3	Test	2	r	D2	D1	2	upper	r	1					
Kisa	m	young chimps	27	30-Nov-18		3	Test	3	l	D1	D2	2	lower	r	0		1		D2	1
Kisa	m	young chimps	27	30-Nov-18		3	Test	4	l	D2	D1	2	upper	r	0					
Kisa	m	young chimps	27	30-Nov-18		3	Test	5	r	D1	D2	2	lower	r	0		1		D2	1
Kisa	m	young chimps	27	30-Nov-18		3	Test	6	l	D2	D1	2	upper	l	1					
Kisa	m	young chimps	27	30-Nov-18		3	Test	7	r	D2	D1	2	upper	r	1					
Kisa	m	young chimps	27	30-Nov-18		3	Test	8	l	D1	D2	2	upper	l	1					
Kisa	m	young chimps	27	30-Nov-18		3	Test	9	l	D2	D1	1	upper	r	0		1	1	D1	1
Kisa	m	young chimps	27	30-Nov-18		3	Test	10	r	D1	D2	1	lower	r	1					
Kisa	m	young chimps	27	30-Nov-18		3	Test	11	r	D2	D1	1	lower	r	1					
Kisa	m	young chimps	27	30-Nov-18		3	Test	12	l	D1	D2	1	lower	l	1					
Kisa	m	young chimps	27	30-Nov-18		3	Test	13	r	D1	D2	2	lower	r	0		1	1	D2	1
Kisa	m	young chimps	27	30-Nov-18		3	Test	14	l	D2	D1	2	upper	l	1					
Kisa	m	young chimps	27	30-Nov-18		3	Test	15	r	D2	D1	2	upper	r	1					
Kisa	m	young chimps	27	30-Nov-18		3	Test	16	l	D1	D2	2	upper	r	0					
Kisa	m	young chimps	27	30-Nov-18		3	Test	17	r	D1	D2	2	lower	r	0		1		D2	1
Kisa	m	young chimps	27	30-Nov-18		3	Test	18	l	D2	D1	2	upper	l	1					
